ID,marital_status,application_mode,application_order,course,daytimeevening_attendancet,previous_qualification,previous_qualification_grade,nacionality,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,curricular_units_2nd_sem_evaluations,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,curricular_units_2nd_sem_without_evaluations,unemployment_rate,inflation_rate,gdp,target
3480,1,1,1,9500,1,1,133,1,37,37,9,7,121,False,False,False,True,True,True,18,False,0,8,8,8,12,0,0,8,8,8,12,0,9,0,-3,Graduate
3481,1,17,1,171,1,1,142,1,37,37,9,9,132,False,False,False,True,True,False,22,False,0,0,0,0,0,0,0,0,0,0,0,0,12,3,-1,Graduate
3482,1,44,1,9003,1,39,130,1,37,37,9,10,130,False,False,False,True,True,False,25,False,0,6,6,0,0,0,0,6,8,0,0,0,15,2,-4,Dropout
3483,2,39,1,9500,1,1,133,1,37,37,9,9,130,False,False,False,False,True,False,37,False,0,7,10,5,13,0,0,7,9,5,12,0,11,0,2,Dropout
3484,1,39,1,9500,1,1,133,1,37,37,7,7,124,False,False,False,False,True,False,38,False,0,7,11,5,12,0,0,7,11,4,11,0,11,0,2,Dropout
3485,2,39,1,9670,1,1,130,1,19,38,9,9,162,False,False,False,True,True,False,36,False,0,6,13,3,11,0,0,6,12,5,11,0,13,0,0,Dropout
3486,1,1,2,9500,1,1,149,1,19,1,9,9,137,True,False,False,True,True,False,18,False,0,8,8,7,13,0,0,8,8,7,13,0,12,3,-1,Graduate
3487,1,1,1,9670,1,1,130,1,1,1,0,0,119,False,False,False,False,True,False,19,False,0,5,5,0,0,0,0,6,0,0,0,0,9,0,-3,Dropout
3488,1,39,1,9130,1,1,150,1,1,1,4,10,110,False,False,True,True,True,False,24,False,0,5,13,2,12,2,0,5,8,3,12,0,9,0,-3,Dropout
3489,1,1,1,9238,1,1,106,1,1,1,3,3,105,False,False,False,True,True,False,20,False,0,6,9,5,11,0,0,6,9,5,12,0,11,0,2,Graduate
3490,1,1,1,171,1,1,162,1,37,37,9,9,142,True,False,False,True,True,False,21,False,0,0,0,0,0,0,0,0,0,0,0,0,12,3,-1,Dropout
3491,2,43,3,9991,0,1,120,1,37,37,9,9,128,True,False,False,True,True,False,32,False,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0,Dropout
3492,2,39,1,9991,0,19,133,1,38,38,7,8,120,False,False,False,True,True,False,39,False,0,5,9,0,0,0,0,5,5,1,10,0,12,3,-1,Dropout
3493,1,7,1,9119,1,3,130,1,37,37,9,9,130,False,False,False,False,True,False,33,False,0,5,6,0,0,0,0,5,5,0,0,0,12,3,-1,Dropout
3494,1,17,2,9670,1,1,128,1,37,38,5,8,121,False,False,False,True,True,True,20,False,0,5,5,5,12,0,0,5,5,4,10,0,9,0,-3,Graduate
3495,1,1,1,9003,1,1,124,1,38,19,9,7,116,False,False,False,True,True,False,19,False,0,6,8,6,15,0,0,6,10,6,14,0,16,0,0,Graduate
3496,2,39,1,9991,0,1,133,1,37,37,5,8,133,False,False,False,False,True,False,43,False,0,5,13,2,11,0,0,5,12,3,10,0,13,0,0,Dropout
3497,2,43,1,9991,0,1,114,1,37,37,7,8,116,False,False,False,True,True,False,49,False,0,5,7,4,13,0,0,5,9,4,11,1,16,0,0,Dropout
3498,1,1,2,9773,1,1,140,1,38,38,5,7,126,True,False,False,True,True,True,18,False,0,6,8,6,12,0,0,6,6,6,13,0,12,3,-1,Graduate
3499,1,39,1,9003,1,1,160,1,1,37,191,193,140,False,False,False,True,True,False,27,False,0,6,6,0,0,0,0,6,6,0,0,0,11,0,2,Enrolled
3500,1,1,1,9147,1,1,122,1,1,19,9,9,120,True,False,False,True,True,True,19,False,0,5,8,5,12,0,0,5,9,5,13,0,8,1,3,Dropout
3501,1,39,1,9070,1,1,140,1,37,37,9,10,118,False,False,True,True,True,True,45,False,0,6,6,6,13,0,0,6,6,0,0,0,16,0,0,Dropout
3502,1,15,1,9670,1,1,160,1,37,12,9,9,149,True,False,False,False,True,False,19,False,0,6,6,6,13,0,0,6,8,6,13,0,13,0,0,Graduate
3503,1,44,1,9003,1,39,130,1,1,3,9,6,130,False,False,False,True,True,True,21,False,0,6,15,6,11,0,0,6,8,4,11,0,13,0,0,Graduate
3504,1,1,1,9670,1,1,141,1,1,1,5,9,126,False,False,False,True,True,True,18,False,0,6,8,6,12,0,0,6,7,5,13,0,13,0,0,Graduate
3505,1,17,3,9147,1,1,127,1,37,37,5,7,116,False,False,False,True,True,False,18,False,0,5,10,0,0,1,0,5,13,0,0,0,9,0,-3,Dropout
3506,1,17,1,9254,1,1,126,1,37,37,5,1,126,False,False,False,False,True,False,29,False,0,6,12,0,0,0,0,6,6,0,0,6,9,0,-3,Dropout
3507,1,1,1,9670,1,1,131,1,1,1,4,9,122,False,False,False,True,True,False,19,False,0,5,6,5,11,0,0,5,5,5,11,0,9,0,-3,Graduate
3508,1,1,1,9147,1,1,130,1,19,19,9,7,119,True,False,False,True,True,True,18,False,0,5,7,4,11,0,0,5,6,4,12,0,12,0,1,Enrolled
3509,1,44,1,9070,1,39,130,1,1,1,9,9,131,False,False,False,True,True,True,22,False,2,7,7,7,12,0,5,9,10,8,12,0,12,0,1,Graduate
3510,1,17,6,9500,1,1,140,1,1,1,4,3,130,True,False,False,True,True,True,18,False,0,7,7,7,12,0,0,8,11,8,12,0,11,0,2,Dropout
3511,1,44,1,9130,1,39,140,1,1,19,4,7,140,False,False,False,True,True,False,20,False,2,6,12,5,12,0,1,6,11,2,15,0,13,0,0,Enrolled
3512,1,1,1,171,1,1,140,1,19,19,1,1,129,True,False,False,True,True,False,20,False,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,Dropout
3513,4,39,1,9670,1,19,133,1,37,37,9,7,130,False,False,True,True,True,True,29,False,0,6,16,1,14,0,0,6,7,0,0,0,11,0,2,Dropout
3514,1,39,1,9670,1,1,120,1,11,11,90,4,114,True,False,False,True,True,False,29,False,0,5,10,3,11,0,0,5,8,4,11,0,7,2,0,Dropout
3515,1,43,1,9773,1,1,121,1,1,1,4,5,121,True,False,False,True,True,False,23,False,0,6,15,1,13,0,0,6,8,4,11,0,9,0,-3,Enrolled
3516,1,17,1,171,1,1,123,1,3,12,2,9,116,True,False,True,True,True,False,19,False,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,Dropout
3517,1,1,1,9119,1,1,136,1,38,38,9,9,121,True,False,False,True,True,False,18,False,0,5,10,0,0,0,0,5,11,1,12,3,7,2,0,Dropout
3518,2,42,1,9254,1,1,136,1,2,2,134,112,130,True,False,False,True,True,False,22,False,2,6,13,4,11,0,2,6,12,2,12,0,7,2,0,Dropout
3519,1,43,1,9991,0,1,120,1,37,37,9,9,120,True,False,True,True,True,False,34,False,6,10,10,7,11,0,4,10,10,6,11,0,10,1,1,Dropout
3520,1,43,1,9991,0,4,160,1,3,3,2,1,125,False,False,False,True,True,False,26,False,0,5,7,5,12,0,0,5,7,5,13,0,13,0,0,Graduate
3521,1,17,1,171,1,1,125,1,37,37,7,9,134,True,False,False,True,True,False,24,False,12,17,19,13,11,0,12,17,25,12,11,0,11,0,2,Dropout
3522,1,1,1,9670,1,1,146,1,1,1,9,8,149,True,False,False,True,True,True,17,False,0,6,8,6,14,0,0,6,8,6,13,0,11,0,2,Graduate
3523,1,43,4,9670,1,1,117,1,3,3,4,4,113,False,False,False,True,True,False,21,False,0,5,11,2,10,0,0,5,10,3,10,0,9,0,-3,Enrolled
3524,2,39,1,9991,0,1,150,1,1,4,4,2,146,False,False,False,True,True,False,34,False,0,5,5,5,14,0,0,5,5,5,14,0,12,3,-1,Enrolled
3525,1,44,1,9003,1,39,140,1,19,38,6,7,140,True,False,False,True,True,False,19,False,0,6,8,6,12,0,0,6,9,6,13,0,12,0,1,Graduate
3526,2,39,1,9003,1,1,111,1,1,3,4,2,162,False,False,True,False,True,False,49,False,4,12,16,5,11,0,2,7,7,5,11,0,8,1,3,Dropout
3527,1,43,1,9500,1,1,120,1,2,4,4,5,136,False,False,False,True,True,False,23,False,0,7,14,5,11,0,0,7,14,6,12,0,13,0,0,Dropout
3528,1,18,3,9119,1,1,111,1,1,19,9,8,111,True,False,False,True,True,False,18,False,0,5,10,4,11,0,0,5,9,3,14,0,12,0,1,Dropout
3529,1,1,1,9500,1,1,118,1,12,1,4,10,115,False,False,False,True,True,False,20,False,0,7,9,5,12,0,0,8,9,7,13,0,13,0,0,Enrolled
3530,1,1,3,9670,1,1,106,1,3,1,2,3,105,True,False,False,True,True,False,19,False,0,6,6,6,13,0,0,6,9,5,13,0,8,1,3,Graduate
3531,1,42,1,9003,1,39,120,1,3,1,2,6,128,True,False,False,True,True,False,24,False,4,9,13,8,13,0,5,10,12,9,13,0,16,0,0,Enrolled
3532,1,1,1,9147,1,1,151,1,1,38,4,7,137,True,False,False,True,True,False,18,False,0,5,5,5,13,0,0,5,5,5,15,0,8,1,3,Graduate
3533,2,39,1,9254,1,19,133,1,34,34,0,0,120,False,False,True,False,True,False,45,False,0,6,12,0,0,0,0,6,12,0,0,0,9,0,-3,Dropout
3534,1,39,1,9991,0,1,120,1,34,34,0,0,120,True,False,False,True,True,False,30,False,0,5,5,2,11,0,0,5,5,0,0,0,7,2,0,Dropout
3535,1,51,1,9991,0,39,120,1,1,4,4,10,118,False,False,False,True,True,False,28,False,13,15,17,13,12,0,9,13,13,9,11,0,8,1,3,Dropout
3536,1,39,1,9991,0,1,110,1,37,37,9,9,139,False,False,False,True,True,False,40,False,0,5,0,0,0,0,0,5,0,0,0,0,12,3,-1,Dropout
3537,1,39,2,9147,1,19,133,1,38,19,4,10,116,False,False,False,False,True,False,32,False,0,5,5,0,0,0,0,5,9,0,0,0,10,1,1,Dropout
3538,1,17,5,9254,1,1,118,1,19,37,5,5,120,True,False,False,True,True,False,19,False,0,6,12,4,12,0,0,6,12,4,10,0,7,2,0,Dropout
3539,1,1,1,9070,1,1,139,1,1,19,3,9,134,True,False,False,True,True,False,20,False,0,6,7,6,13,0,0,6,7,6,12,1,16,0,0,Graduate
3540,1,17,1,9119,1,1,130,1,1,3,4,2,123,False,False,False,True,True,False,18,False,0,5,10,1,10,0,0,5,7,0,0,0,9,0,-3,Dropout
3541,1,17,1,9670,1,1,132,1,38,37,9,9,122,False,False,False,False,True,False,20,False,0,6,6,6,11,0,0,6,9,2,13,0,10,1,1,Dropout
3542,1,39,1,9991,0,1,100,1,37,38,9,4,140,False,False,False,True,True,False,39,False,0,5,7,4,12,0,0,5,7,4,12,0,15,2,-4,Enrolled
3543,1,17,1,9085,1,1,120,1,19,38,4,8,122,False,False,False,False,True,False,19,False,0,6,11,5,13,0,0,6,11,5,13,0,11,0,2,Enrolled
3544,1,39,1,9991,0,12,133,1,37,37,9,9,121,False,False,False,True,True,False,38,False,0,5,11,2,10,0,0,5,9,3,11,1,7,2,0,Enrolled
3545,1,17,3,9500,1,1,156,1,19,37,4,9,132,True,False,False,True,True,True,18,False,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0,Graduate
3546,1,17,4,9500,1,1,143,1,19,38,9,6,131,True,False,False,True,True,True,18,False,0,7,8,7,12,0,0,8,8,8,14,0,13,0,0,Graduate
3547,2,43,1,9130,1,9,133,1,34,34,0,0,128,False,False,False,True,True,False,28,False,0,5,9,0,0,0,0,5,5,0,0,0,7,2,0,Dropout
3548,1,39,1,9670,1,1,140,1,37,37,9,9,148,True,False,False,False,True,False,31,False,0,6,14,0,0,0,0,6,6,0,0,0,12,3,-1,Dropout
3549,1,1,1,9500,1,1,127,1,2,19,3,9,121,False,False,False,True,True,False,23,False,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0,Graduate
3550,1,1,1,9500,1,1,135,1,38,19,194,193,135,True,False,False,True,True,False,21,False,0,7,9,6,12,0,0,8,12,5,12,0,11,0,2,Enrolled
3551,1,39,1,9238,1,19,133,1,37,37,9,9,139,False,False,True,False,True,False,33,False,0,6,8,0,0,0,0,5,6,0,0,0,16,0,0,Dropout
3552,1,43,1,9147,1,1,120,1,37,37,5,3,113,False,False,False,True,True,False,22,False,0,5,9,3,13,0,0,5,9,3,11,0,12,3,-1,Dropout
3553,1,44,1,9119,1,39,150,1,19,37,9,9,150,True,False,True,True,True,False,20,False,0,5,6,5,16,0,0,5,7,5,17,0,12,0,1,Dropout
3554,1,17,1,9670,1,1,123,1,37,38,3,3,122,False,False,True,True,True,False,19,False,0,6,7,6,13,0,0,6,9,5,13,0,8,1,3,Enrolled
3555,1,44,1,9085,1,39,150,1,38,38,4,1,150,True,False,False,True,True,False,20,False,1,6,11,6,13,0,1,6,7,6,13,0,16,0,0,Graduate
3556,1,39,1,9254,1,12,133,1,37,37,5,7,119,True,False,False,True,True,False,25,False,0,6,7,6,11,0,0,6,11,4,11,0,9,0,-3,Enrolled
3557,1,39,1,9003,1,1,130,1,1,1,9,4,140,False,False,False,False,True,False,25,False,0,6,0,0,0,0,0,6,0,0,0,0,13,0,0,Dropout
3558,1,1,4,9070,1,1,140,1,4,19,2,10,125,True,False,False,True,True,False,19,False,0,6,7,6,12,0,0,6,8,6,12,0,9,0,-3,Enrolled
3559,1,1,1,9670,1,1,141,1,2,1,2,4,140,True,False,False,True,True,False,20,False,0,5,5,5,12,0,0,5,6,4,14,1,7,2,0,Graduate
3560,2,39,1,9500,1,19,133,1,19,19,4,4,100,False,False,False,True,True,False,33,False,0,7,7,5,13,0,0,7,9,0,0,0,16,0,0,Enrolled
3561,1,17,5,9773,1,1,146,1,1,37,5,5,146,True,False,False,True,True,False,19,False,0,6,7,6,13,0,0,6,8,6,13,0,7,2,0,Graduate
3562,1,39,1,9130,1,19,133,1,34,34,99,99,96,False,False,False,True,True,False,31,False,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0,Dropout
3563,1,44,1,9119,1,39,160,1,3,38,2,3,160,False,False,True,False,True,False,24,False,2,6,6,2,16,0,2,7,7,2,16,0,8,1,3,Dropout
3564,1,44,1,9119,1,39,130,1,19,3,3,4,130,False,False,True,False,True,False,23,False,0,5,5,0,0,0,0,5,5,0,0,0,15,2,-4,Dropout
3565,2,39,1,9991,0,1,160,1,1,3,1,2,130,False,False,False,False,True,True,26,False,0,5,12,3,10,0,0,5,11,3,10,0,9,0,-3,Dropout
3566,2,43,1,9070,1,2,140,1,37,37,6,6,140,True,False,False,True,True,False,38,False,14,18,18,18,14,0,13,18,18,18,14,0,16,0,0,Graduate
3567,1,1,6,9119,1,1,126,1,19,19,7,3,116,True,False,False,True,True,True,20,False,0,5,6,5,14,0,0,5,7,5,13,0,8,1,3,Graduate
3568,1,17,5,9119,1,1,118,1,1,19,9,9,120,True,False,False,True,True,False,20,False,0,5,10,3,13,0,0,5,11,5,13,0,12,0,1,Graduate
3569,1,39,1,9085,1,19,133,1,3,1,2,5,103,False,False,False,True,True,False,25,False,0,6,0,0,0,0,0,6,0,0,0,0,10,1,1,Dropout
3570,1,17,2,9070,1,1,121,1,1,19,144,144,111,True,False,False,True,True,False,19,False,0,6,9,5,12,0,0,6,10,4,11,0,8,1,3,Graduate
3571,1,17,1,9119,1,1,148,1,1,38,4,5,148,False,False,False,True,True,False,18,False,0,5,6,5,16,0,0,5,8,5,16,0,8,1,3,Graduate
3572,1,43,1,9991,0,12,133,1,12,12,9,9,120,False,False,False,True,True,False,28,False,7,13,13,7,10,0,5,11,13,5,10,0,10,1,1,Dropout
3573,1,1,2,9119,1,1,140,1,19,19,9,9,125,True,False,False,True,True,False,18,False,0,5,5,0,0,0,0,5,5,0,0,0,9,0,-3,Enrolled
3574,1,1,1,9254,1,1,132,1,1,38,9,9,120,True,False,False,True,True,True,20,False,0,6,7,6,13,0,0,6,8,6,13,0,8,1,3,Graduate
3575,1,1,1,9130,1,1,140,1,4,3,3,3,127,False,False,False,True,True,False,18,False,0,6,7,6,14,0,0,6,9,6,14,0,11,0,2,Graduate
3576,1,17,3,9147,1,1,112,1,1,1,3,3,106,True,False,False,True,True,False,19,False,0,5,7,5,10,0,0,5,6,4,10,0,12,0,1,Graduate
3577,1,42,1,9500,1,1,100,1,19,19,9,9,100,False,False,True,True,True,False,24,False,0,8,16,2,10,1,0,8,16,2,10,1,12,3,-1,Dropout
3578,1,17,4,9085,1,1,126,1,1,3,5,5,123,True,False,False,True,True,False,21,False,0,6,0,0,0,0,0,6,0,0,0,0,10,1,1,Dropout
3579,1,1,1,9670,1,1,150,1,3,37,4,7,139,False,False,False,True,True,True,20,False,0,6,7,6,14,0,0,6,6,6,14,0,12,3,-1,Graduate
3580,1,44,1,9003,1,39,150,1,19,1,9,8,150,True,False,False,True,True,False,21,False,0,6,12,5,13,0,0,6,6,5,12,0,13,0,0,Graduate
3581,2,1,1,9556,1,1,144,1,19,19,193,144,139,False,False,True,True,True,False,24,False,0,7,7,7,12,0,0,8,10,7,13,0,10,1,1,Graduate
3582,1,39,1,9991,0,1,133,1,38,37,9,9,154,False,False,False,True,True,False,27,False,0,5,0,0,0,0,0,5,0,0,0,0,10,1,1,Dropout
3583,1,17,6,9147,1,1,120,1,37,38,9,9,115,True,False,True,False,True,False,19,False,0,5,8,4,12,0,0,5,9,5,10,0,8,1,3,Enrolled
3584,1,39,1,8014,0,1,133,1,3,19,4,7,119,False,False,False,True,True,False,39,False,3,9,10,9,13,0,2,7,8,7,13,0,8,1,3,Graduate
3585,1,39,1,33,1,1,133,1,19,37,9,9,96,False,False,False,True,True,False,25,False,0,7,13,2,15,0,0,7,12,2,11,0,12,0,1,Dropout
3586,1,7,1,171,1,3,130,1,1,2,9,2,130,False,False,False,False,True,False,18,False,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-3,Dropout
3587,1,43,1,9070,1,1,133,1,1,2,9,2,128,False,False,False,True,True,False,19,False,6,12,12,12,13,0,6,12,12,12,13,0,10,1,1,Graduate
3588,1,18,1,9773,1,1,124,1,38,37,9,8,126,False,False,False,True,True,True,21,False,0,6,8,5,13,0,0,6,6,4,14,0,13,0,0,Graduate
3589,1,7,1,9991,0,40,130,1,1,3,4,2,130,False,False,False,True,True,False,27,False,0,5,0,0,0,0,0,5,0,0,0,0,8,1,3,Dropout
3590,1,1,3,9147,1,1,124,1,1,1,5,3,116,True,False,False,True,True,False,19,False,0,5,6,0,0,0,0,5,6,0,0,0,7,2,0,Enrolled
3591,1,17,3,9500,1,1,132,1,3,1,2,7,125,True,False,False,True,True,False,18,False,0,8,8,7,13,0,0,8,8,7,13,0,10,1,1,Enrolled
3592,1,7,1,9670,1,3,110,1,27,37,3,3,110,True,False,False,True,True,False,27,False,7,12,12,9,12,0,6,11,11,6,13,0,9,0,-3,Dropout
3593,1,1,3,9773,1,1,127,1,19,38,8,3,133,True,False,True,True,True,False,18,False,0,6,6,6,13,0,0,6,7,5,11,0,12,3,-1,Dropout
3594,1,1,1,9130,1,1,130,1,2,3,9,1,117,False,False,False,True,True,False,19,False,0,5,14,2,11,2,0,5,8,5,11,3,9,0,-3,Enrolled
3595,1,44,1,9003,1,39,140,1,19,38,9,10,140,False,False,False,True,True,False,19,False,0,6,15,3,13,0,0,6,9,1,12,0,13,0,0,Dropout
3596,1,44,1,9003,1,39,150,1,19,1,1,1,150,False,False,False,True,True,False,22,False,0,6,12,3,13,0,0,6,12,3,12,0,15,2,-4,Enrolled
3597,1,16,2,9238,1,1,133,1,19,38,4,5,133,True,False,False,True,False,False,18,False,0,6,6,6,13,0,0,6,6,6,12,0,10,1,1,Graduate
3598,1,16,4,9773,1,1,109,1,37,37,9,3,137,True,False,False,True,False,True,18,False,0,6,7,6,12,0,0,6,8,5,12,0,10,1,1,Graduate
3599,1,43,1,9147,1,1,133,1,4,19,2,1,128,False,False,False,True,False,False,23,False,7,11,18,11,15,1,2,6,7,6,14,0,9,0,-3,Dropout
3600,1,18,4,171,1,1,133,1,1,4,9,5,129,True,False,True,False,True,False,20,False,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-3,Dropout
3601,1,17,3,9773,1,1,134,1,2,1,3,3,129,True,False,False,True,True,False,18,False,0,6,7,6,13,0,0,6,7,6,12,0,16,0,0,Graduate
3602,1,1,4,9773,1,1,125,1,19,19,9,7,129,True,False,False,True,True,False,18,False,0,6,6,6,12,0,0,6,8,6,12,0,12,0,1,Graduate
3603,1,17,3,9119,1,1,135,1,1,19,141,193,121,True,False,False,True,True,False,18,False,0,5,7,5,11,0,0,5,9,3,12,0,8,1,3,Enrolled
3604,1,17,2,9773,1,1,132,1,19,1,9,9,141,True,False,False,True,True,False,20,False,0,6,6,6,11,0,0,6,6,6,12,0,12,3,-1,Graduate
3605,1,1,3,9773,1,1,135,1,3,1,2,4,129,True,False,False,True,True,False,20,False,0,6,6,5,12,0,0,6,11,3,12,0,15,2,-4,Graduate
3606,1,44,1,9070,1,39,100,1,1,1,4,4,106,False,False,False,True,True,False,21,False,2,7,7,5,11,0,5,9,9,5,11,0,12,0,1,Dropout
3607,1,43,1,171,1,1,144,1,19,19,9,4,121,False,False,False,True,True,False,22,False,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,Enrolled
3608,1,17,1,9119,1,1,125,1,19,1,5,4,121,True,False,False,True,True,False,20,False,0,5,7,5,15,0,0,5,7,5,14,0,11,0,2,Dropout
3609,1,1,1,171,1,1,133,1,1,37,9,9,117,False,False,True,True,True,False,19,False,0,0,0,0,0,0,0,0,0,0,0,0,15,2,-4,Enrolled
3610,1,44,1,9119,1,39,130,1,38,19,9,5,130,True,False,False,True,True,False,19,False,0,5,9,2,12,0,0,5,10,3,11,0,12,0,1,Enrolled
3611,1,17,1,9670,1,1,117,1,1,1,4,4,117,True,False,False,True,True,False,20,False,0,6,9,6,14,0,0,6,7,6,13,0,8,1,3,Graduate
3612,1,44,1,9085,1,39,140,1,19,37,5,7,140,True,False,False,True,True,False,19,False,2,6,10,4,12,0,1,6,16,2,12,0,12,0,1,Dropout
3613,1,1,1,9119,1,1,132,1,1,12,3,3,133,True,False,False,True,True,False,19,False,0,5,7,3,12,0,0,6,10,2,10,0,11,0,2,Dropout
3614,1,15,1,9119,1,1,133,41,2,2,2,2,100,False,False,True,True,True,False,24,True,2,8,8,7,13,0,1,6,8,6,11,0,8,1,3,Enrolled
3615,1,17,1,9670,1,1,132,1,19,1,5,4,119,False,False,True,True,True,False,18,False,0,6,6,3,12,0,0,6,11,4,11,0,10,1,1,Dropout
3616,1,1,1,9119,1,1,148,1,19,19,9,8,129,False,False,False,False,True,True,18,False,0,5,6,5,15,0,0,5,6,5,14,0,8,1,3,Enrolled
3617,1,1,1,9238,1,1,133,1,19,38,9,7,131,True,False,True,True,False,False,18,False,0,6,7,5,13,0,0,6,7,5,11,0,8,1,3,Dropout
3618,1,17,5,9773,1,1,143,1,1,1,7,7,136,True,False,False,True,False,False,18,False,0,6,6,6,12,0,0,6,6,6,13,0,8,1,3,Graduate
3619,1,17,1,9238,1,1,143,1,19,37,9,9,126,True,False,False,True,False,True,21,False,0,6,7,6,13,0,0,6,7,6,13,0,12,0,1,Graduate
3620,1,15,1,9085,1,1,133,41,37,37,9,9,109,False,False,False,True,False,False,18,True,0,6,13,4,12,0,0,6,15,5,11,0,11,0,2,Dropout
3621,1,1,1,9500,1,1,141,1,1,19,3,3,131,True,False,False,True,False,True,18,False,0,7,7,7,15,0,0,8,8,8,16,0,11,0,2,Graduate
3622,1,1,2,9238,1,1,140,1,19,37,9,9,140,True,False,False,True,False,True,18,False,0,6,6,6,13,0,0,6,6,6,16,0,10,1,1,Graduate
3623,1,18,6,8014,0,1,134,1,3,19,2,4,120,True,False,False,True,False,False,23,False,0,6,8,4,11,0,0,6,6,0,0,0,13,0,0,Dropout
3624,1,1,2,9147,1,1,118,1,3,19,2,4,113,True,False,False,True,False,False,21,False,0,5,9,3,11,0,0,5,9,4,11,0,8,1,3,Graduate
3625,1,1,1,9238,1,1,135,1,19,38,7,5,121,False,False,False,True,False,False,20,False,0,6,13,1,10,0,0,6,13,1,13,0,9,0,-3,Enrolled
3626,1,17,1,8014,0,1,119,1,34,34,0,0,112,True,False,False,True,False,False,26,False,4,7,15,7,11,0,2,6,14,2,11,0,7,2,0,Dropout
3627,1,1,6,9773,1,1,145,1,1,19,4,4,131,True,False,False,True,False,True,18,False,0,6,6,6,12,0,0,6,10,5,11,0,7,2,0,Enrolled
3628,1,1,1,171,1,1,143,1,3,37,9,9,142,True,False,False,True,False,False,18,False,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,Dropout
3629,1,1,1,9670,1,1,123,1,19,19,9,8,125,False,False,False,False,False,True,19,False,0,6,6,6,13,0,0,6,7,6,14,0,8,1,3,Graduate
3630,1,1,3,9500,1,1,108,1,19,1,9,3,107,True,False,False,True,False,True,20,False,0,7,10,6,12,0,0,8,9,7,13,0,13,0,0,Graduate
3631,1,1,3,9773,1,1,117,1,38,19,7,7,110,True,False,True,False,False,False,19,False,0,6,7,6,12,0,0,6,10,2,10,0,16,0,0,Dropout
3632,1,44,1,9238,1,39,140,1,37,19,191,102,136,True,False,True,True,False,False,21,False,3,6,8,3,12,0,2,6,6,2,12,0,12,0,1,Enrolled
3633,1,39,1,9254,1,1,170,1,37,37,4,6,138,False,False,False,True,False,False,33,False,5,10,14,9,12,0,5,9,14,7,13,0,10,1,1,Graduate
3634,1,1,2,9085,1,1,157,1,3,38,4,6,142,False,False,False,True,False,False,18,False,0,5,7,4,12,0,0,5,6,4,12,0,7,2,0,Graduate
3635,1,42,1,9500,1,6,141,1,37,1,9,4,145,False,False,False,True,False,False,21,False,12,21,33,18,14,12,12,21,33,18,14,12,7,2,0,Graduate
3636,1,1,1,9773,1,1,125,1,3,19,2,3,125,True,False,False,True,False,False,19,False,0,6,6,6,13,0,0,6,7,6,11,0,8,1,3,Graduate
3637,4,39,1,9853,1,19,133,1,38,19,9,9,108,False,False,True,False,False,False,33,False,0,7,7,7,12,0,0,7,8,6,12,0,8,1,3,Enrolled
3638,2,1,4,9500,1,1,143,1,38,38,5,5,128,True,False,False,True,False,False,18,False,0,7,10,7,14,0,0,8,8,8,13,0,15,2,-4,Graduate
3639,1,1,1,9670,1,1,142,1,1,19,4,4,128,False,False,False,True,False,True,18,False,0,6,8,6,14,0,0,6,7,6,13,0,11,0,2,Graduate
3640,1,1,3,9773,1,1,150,1,19,38,4,4,146,True,False,False,True,False,True,20,False,0,6,6,6,13,0,0,6,7,6,12,0,11,0,2,Graduate
3641,1,1,2,9254,1,1,112,1,37,37,6,6,106,True,False,False,False,False,False,20,False,0,6,0,0,0,0,0,6,0,0,0,0,11,0,2,Dropout
3642,1,17,2,8014,0,1,133,1,19,1,1,1,118,False,False,False,True,False,True,20,False,0,6,6,6,11,0,0,6,12,5,14,0,10,1,1,Graduate
3643,1,17,1,9085,1,1,125,1,1,37,4,9,117,True,False,False,True,False,True,19,False,0,5,6,4,12,0,0,5,8,5,13,1,10,1,1,Graduate
3644,1,1,3,9238,1,1,121,1,38,37,8,8,115,True,False,False,True,False,True,19,False,0,6,7,6,11,0,0,6,6,6,11,0,13,0,0,Graduate
3645,1,17,3,9238,1,1,133,1,41,1,2,3,117,True,False,False,True,False,False,21,False,0,6,8,6,12,0,0,6,7,6,12,0,11,0,2,Graduate
3646,1,39,1,9085,1,1,133,1,3,3,4,2,144,True,False,False,True,False,False,26,False,0,6,11,3,11,0,0,6,19,4,12,0,12,0,1,Enrolled
