Marital status,Application mode,Application order,Course,Daytime/evening attendance\t,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9254,1,1,118.0,1,37,37,7,7,114.2,False,False,False,True,False,False,18,False,0.0,6.0,10.0,5.0,12.2,0.0,0.0,6.0,10.0,5.0,11.6,0.0,16.2,0.3,-0.92,Enrolled
1,1,1,9238,1,1,142.0,1,34,38,4,7,127.3,False,False,False,True,False,True,18,False,0.0,6.0,12.0,4.0,11.0,0.0,0.0,6.0,9.0,6.0,11.5,0.0,9.4,-0.8,-3.12,Graduate
1,1,1,8014,0,1,115.0,1,38,38,9,7,115.0,True,False,False,True,False,False,28,False,0.0,6.0,8.0,5.0,12.8,0.0,0.0,6.0,8.0,5.0,11.0,0.0,9.4,-0.8,-3.12,Graduate
5,43,1,9500,1,1,131.0,1,1,38,5,5,118.8,False,False,False,True,False,True,18,False,0.0,8.0,8.0,7.0,11.857142857142858,0.0,0.0,8.0,8.0,7.0,11.857142857142858,0.0,12.7,3.7,-1.7,Graduate
2,39,1,9254,1,1,130.0,1,37,37,9,9,125.0,False,False,False,True,False,False,41,False,0.0,6.0,8.0,6.0,12.285714285714286,0.0,0.0,6.0,10.0,5.0,13.0,0.0,8.9,1.4,3.51,Graduate
1,17,2,9853,1,1,133.1,1,37,37,5,0,111.5,False,False,False,True,False,False,18,False,0.0,6.0,11.0,3.0,12.333333333333334,0.0,0.0,6.0,11.0,4.0,13.5,0.0,7.6,2.6,0.32,Dropout
1,17,1,9238,1,1,134.0,1,38,19,7,7,124.2,False,False,False,True,False,True,21,False,0.0,6.0,11.0,4.0,11.25,0.0,0.0,6.0,12.0,4.0,11.4,0.0,15.5,2.8,-4.06,Graduate
4,7,1,9238,1,40,130.0,1,34,34,99,99,130.0,False,False,True,True,False,False,41,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
1,7,1,9070,1,3,133.1,1,3,5,2,2,120.0,True,False,False,True,False,False,32,False,0.0,3.0,3.0,2.0,16.0,0.0,0.0,3.0,3.0,1.0,16.0,0.0,7.6,2.6,0.32,Dropout
1,43,1,8014,0,12,114.0,1,34,34,0,99,110.0,False,False,False,True,False,False,29,False,0.0,6.0,10.0,6.0,11.666666666666666,0.0,0.0,6.0,7.0,6.0,11.0,0.0,7.6,2.6,0.32,Graduate
1,39,1,9556,1,1,130.0,1,19,38,9,8,113.3,False,False,False,True,False,False,24,False,0.0,7.0,15.0,5.0,12.4,0.0,0.0,8.0,14.0,7.0,12.15,0.0,12.4,0.5,1.79,Enrolled
1,43,1,9556,1,1,128.0,1,38,38,7,8,123.5,True,False,False,True,False,False,22,False,0.0,7.0,14.0,6.0,10.744444444444444,1.0,0.0,8.0,10.0,8.0,11.8375,0.0,12.7,3.7,-1.7,Enrolled
1,1,1,9238,1,1,133.1,1,19,1,1,3,101.0,False,False,False,True,False,False,21,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
2,39,1,9500,1,19,133.1,1,37,38,9,10,120.9,True,False,False,True,False,False,39,False,0.0,7.0,12.0,4.0,12.0,0.0,0.0,7.0,13.0,4.0,12.5625,0.0,11.1,0.6,2.02,Dropout
4,39,1,9085,1,1,140.0,1,37,37,9,9,154.6,False,False,False,False,False,True,44,False,0.0,6.0,12.0,4.0,12.75,0.0,0.0,6.0,15.0,2.0,10.0,0.0,8.9,1.4,3.51,Enrolled
1,1,1,9147,1,1,117.0,1,37,37,9,9,120.2,True,False,False,True,False,False,20,False,0.0,5.0,9.0,2.0,10.0,0.0,0.0,5.0,10.0,2.0,11.0,0.0,7.6,2.6,0.32,Enrolled
1,43,3,9500,1,1,139.0,1,38,37,9,8,146.5,False,False,False,True,False,False,21,False,11.0,14.0,26.0,12.0,13.417391304347827,1.0,11.0,14.0,26.0,12.0,13.417391304347827,1.0,7.6,2.6,0.32,Graduate
1,1,1,9773,1,1,159.0,1,34,26,0,6,160.1,True,False,False,True,False,False,18,False,0.0,6.0,6.0,6.0,15.166666666666666,0.0,0.0,6.0,7.0,6.0,14.857142857142858,0.0,7.6,2.6,0.32,Graduate
1,39,1,9003,1,1,140.0,1,37,37,5,5,150.0,False,False,True,True,False,False,34,False,0.0,6.0,10.0,5.0,13.833333333333334,0.0,0.0,6.0,13.0,5.0,12.5,0.0,16.2,0.3,-0.92,Graduate
1,1,3,9085,1,1,140.0,1,10,19,90,90,135.8,True,False,False,True,False,False,18,False,0.0,5.0,6.0,5.0,13.333333333333334,0.0,0.0,5.0,7.0,4.0,14.8,0.0,7.6,2.6,0.32,Graduate
1,1,1,171,1,1,135.0,1,19,4,9,2,143.8,True,False,True,True,False,False,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Enrolled
1,1,1,9853,1,1,121.0,1,37,19,6,7,116.8,True,False,False,True,False,False,18,False,0.0,6.0,11.0,3.0,11.666666666666666,0.0,0.0,6.0,11.0,3.0,10.666666666666666,0.0,9.4,-0.8,-3.12,Dropout
1,1,5,9085,1,1,124.0,1,3,19,2,3,113.9,True,False,False,True,False,False,19,False,0.0,6.0,12.0,5.0,15.0,0.0,0.0,6.0,9.0,6.0,13.428571428571429,0.0,16.2,0.3,-0.92,Graduate
1,1,3,9500,1,1,131.0,1,37,37,9,9,118.0,True,False,False,True,False,True,18,False,0.0,8.0,8.0,7.0,13.242857142857144,0.0,0.0,8.0,8.0,7.0,13.242857142857144,0.0,12.7,3.7,-1.7,Enrolled
1,1,5,9130,1,1,160.0,1,3,1,2,9,150.2,True,False,False,True,False,False,19,False,0.0,5.0,13.0,1.0,13.0,0.0,0.0,5.0,7.0,2.0,12.5,0.0,12.7,3.7,-1.7,Dropout
1,1,2,9500,1,1,120.0,1,3,37,4,7,115.1,True,False,False,True,False,True,19,False,0.0,7.0,8.0,6.0,13.075,0.0,0.0,8.0,10.0,7.0,12.05,0.0,12.4,0.5,1.79,Graduate
1,1,1,9670,1,1,140.0,1,19,19,5,9,131.3,True,False,False,True,False,True,18,False,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,9.0,6.0,13.666666666666666,0.0,10.8,1.4,1.74,Graduate
1,44,1,9991,0,39,120.0,1,37,37,7,7,120.0,True,False,False,True,False,True,23,False,2.0,6.0,8.0,5.0,11.8,0.0,2.0,6.0,8.0,6.0,12.333333333333334,0.0,9.4,-0.8,-3.12,Graduate
1,17,2,9254,1,1,118.0,22,19,37,9,9,110.3,True,False,False,False,False,False,18,True,0.0,6.0,7.0,5.0,12.6,0.0,0.0,6.0,6.0,5.0,11.8,0.0,11.1,0.6,2.02,Enrolled
4,43,1,9853,1,1,133.1,100,19,22,90,90,100.0,False,False,False,True,False,False,33,True,0.0,6.0,6.0,6.0,12.166666666666666,0.0,0.0,6.0,9.0,3.0,11.0,0.0,7.6,2.6,0.32,Dropout
1,17,2,9238,1,1,111.0,1,19,38,9,9,110.7,True,False,False,True,False,False,19,False,0.0,6.0,9.0,6.0,12.166666666666666,0.0,0.0,6.0,9.0,6.0,11.0,0.0,8.9,1.4,3.51,Graduate
1,43,3,171,1,1,140.0,1,37,38,7,7,143.4,True,False,False,True,False,False,21,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1,1,6,9500,1,1,125.0,1,19,19,9,9,115.9,False,False,False,True,False,False,18,False,0.0,7.0,7.0,7.0,13.557142857142855,0.0,0.0,8.0,9.0,8.0,13.2,0.0,12.4,0.5,1.79,Graduate
1,18,1,9991,0,1,133.1,1,38,38,5,5,145.0,False,False,False,True,False,True,21,False,0.0,5.0,6.0,4.0,12.25,0.0,0.0,5.0,8.0,4.0,11.8,0.0,10.8,1.4,1.74,Enrolled
1,17,2,9070,1,1,136.0,1,19,38,4,7,140.9,True,False,False,True,False,False,19,False,0.0,6.0,6.0,6.0,14.333333333333334,0.0,0.0,6.0,6.0,6.0,13.5,0.0,9.4,-0.8,-3.12,Graduate
1,1,2,9773,1,1,115.0,1,34,38,0,5,108.4,True,False,False,True,False,False,20,False,0.0,6.0,10.0,4.0,10.5,0.0,0.0,6.0,8.0,4.0,11.75,0.0,7.6,2.6,0.32,Graduate
1,1,1,9773,1,1,116.0,1,37,37,0,5,114.3,True,False,False,True,False,False,20,False,0.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
1,18,5,9853,1,1,110.0,1,19,37,7,7,110.0,True,False,False,True,False,False,20,False,0.0,6.0,10.0,4.0,12.75,0.0,0.0,6.0,14.0,3.0,11.333333333333334,0.0,10.8,1.4,1.74,Enrolled
1,1,1,9238,1,1,135.0,1,38,38,4,7,121.7,True,False,False,True,False,True,18,False,0.0,6.0,14.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,11.0,0.0,7.6,2.6,0.32,Enrolled
1,43,2,9147,1,1,131.0,1,19,37,5,9,123.7,True,False,False,True,False,False,18,False,0.0,5.0,10.0,1.0,14.0,0.0,0.0,5.0,10.0,1.0,14.0,0.0,7.6,2.6,0.32,Enrolled
1,1,2,9500,1,1,124.0,1,37,37,7,7,116.5,True,False,False,True,False,True,20,False,0.0,7.0,9.0,7.0,14.093333333333332,0.0,0.0,8.0,8.0,8.0,15.0,0.0,11.1,0.6,2.02,Graduate
1,1,1,9238,1,1,163.0,1,37,37,5,6,155.0,False,False,False,True,False,True,21,False,0.0,6.0,6.0,6.0,13.333333333333334,0.0,0.0,6.0,8.0,6.0,13.166666666666666,0.0,9.4,-0.8,-3.12,Graduate
1,43,1,9500,1,1,137.0,1,38,19,9,5,129.3,True,False,False,True,False,False,19,False,0.0,8.0,12.0,7.0,12.071428571428571,0.0,0.0,8.0,12.0,7.0,12.071428571428571,0.0,12.7,3.7,-1.7,Graduate
1,1,3,9254,1,1,128.0,1,19,1,7,9,121.7,True,False,False,True,False,True,18,False,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,12.5,0.0,12.4,0.5,1.79,Graduate
1,39,1,9085,1,1,133.1,1,37,37,9,9,148.2,True,False,True,True,False,False,27,False,0.0,6.0,11.0,6.0,12.125,0.0,0.0,6.0,16.0,5.0,12.0,0.0,12.4,0.5,1.79,Enrolled
1,1,2,9500,1,1,133.1,1,19,38,7,9,125.5,True,False,False,True,False,True,21,False,0.0,7.0,9.0,7.0,13.2,0.0,0.0,8.0,9.0,7.0,13.2575,0.0,15.5,2.8,-4.06,Graduate
1,17,4,9500,1,1,148.0,1,3,19,4,7,131.9,True,False,False,True,False,True,18,False,0.0,7.0,8.0,7.0,14.15,0.0,0.0,8.0,8.0,8.0,14.51125,0.0,15.5,2.8,-4.06,Graduate
1,17,1,9853,1,1,127.0,1,38,37,5,7,121.8,True,False,True,True,False,False,18,False,0.0,6.0,12.0,4.0,13.5,0.0,0.0,6.0,14.0,3.0,10.666666666666666,0.0,10.8,1.4,1.74,Enrolled
1,43,1,9853,1,1,110.0,1,37,37,9,9,107.7,False,False,True,False,False,False,28,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
1,39,1,9556,1,1,133.1,1,44,40,2,2,115.5,False,False,False,True,False,False,36,False,0.0,7.0,13.0,5.0,12.2,0.0,0.0,7.0,14.0,3.0,11.4,0.0,11.1,0.6,2.02,Dropout
1,1,1,9085,1,1,145.0,1,38,38,9,10,139.8,True,False,False,True,False,False,20,False,0.0,5.0,6.0,5.0,14.8,1.0,0.0,5.0,6.0,5.0,14.0,0.0,12.7,3.7,-1.7,Graduate
1,1,1,9238,1,1,136.0,1,38,38,0,7,133.2,True,False,False,True,False,False,19,False,0.0,6.0,8.0,5.0,11.0,0.0,0.0,6.0,13.0,5.0,11.4,0.0,7.6,2.6,0.32,Graduate
1,1,1,9991,0,1,131.0,1,19,37,9,9,118.4,True,False,False,True,False,False,20,False,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,3.0,7.6,2.6,0.32,Enrolled
1,17,2,9085,1,1,138.0,1,37,37,9,7,123.3,True,False,False,True,False,False,19,False,0.0,5.0,15.0,3.0,14.0,3.0,0.0,5.0,10.0,4.0,11.75,1.0,9.4,-0.8,-3.12,Enrolled
2,39,1,8014,0,1,150.0,1,37,38,3,7,134.5,False,False,False,True,False,False,28,False,0.0,6.0,8.0,5.0,11.833333333333334,0.0,0.0,6.0,6.0,6.0,13.0,0.0,16.2,0.3,-0.92,Graduate
1,1,1,9670,1,1,112.0,1,37,1,7,0,110.6,False,False,False,True,False,False,20,False,0.0,5.0,7.0,4.0,11.75,0.0,0.0,5.0,7.0,5.0,11.8,1.0,7.6,2.6,0.32,Graduate
1,42,1,9254,1,1,154.0,1,38,37,1,1,154.0,True,False,False,True,False,False,28,False,8.0,14.0,22.0,12.0,12.333333333333334,0.0,3.0,12.0,20.0,8.0,12.0,0.0,9.4,-0.8,-3.12,Graduate
1,43,1,9991,0,39,160.0,1,37,37,9,9,160.0,False,False,False,True,False,False,24,False,3.0,10.0,16.0,3.0,11.666666666666666,0.0,3.0,10.0,24.0,6.0,11.833333333333334,0.0,9.4,-0.8,-3.12,Dropout
1,44,1,9085,1,39,140.0,1,1,39,3,9,140.0,True,False,False,True,False,False,20,False,1.0,6.0,9.0,6.0,12.666666666666666,0.0,1.0,6.0,10.0,4.0,11.5,0.0,13.9,-0.3,0.79,Enrolled
1,17,2,9853,1,1,150.0,1,37,37,5,6,132.5,True,False,False,True,False,False,22,False,0.0,6.0,9.0,4.0,12.25,0.0,0.0,6.0,8.0,5.0,11.6,0.0,10.8,1.4,1.74,Enrolled
1,17,2,9254,1,1,141.0,1,1,4,4,4,127.7,False,False,False,True,False,True,18,False,0.0,6.0,7.0,6.0,11.285714285714286,0.0,0.0,6.0,9.0,4.0,13.5,0.0,16.2,0.3,-0.92,Graduate
1,1,5,9147,1,1,122.0,1,38,38,9,9,117.5,True,False,True,False,False,False,22,False,0.0,5.0,12.0,2.0,11.5,0.0,0.0,5.0,12.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
1,1,5,9254,1,1,120.0,1,37,37,9,7,127.0,True,False,False,True,False,True,18,False,0.0,6.0,10.0,6.0,11.666666666666666,0.0,0.0,6.0,10.0,4.0,12.25,0.0,9.4,-0.8,-3.12,Graduate
1,1,1,9500,1,1,139.0,1,19,37,5,5,125.5,False,False,False,True,False,True,21,False,0.0,8.0,8.0,7.0,13.514285714285714,0.0,0.0,8.0,8.0,7.0,13.514285714285714,0.0,12.7,3.7,-1.7,Graduate
1,17,6,9773,1,1,138.0,1,1,1,4,2,140.5,True,False,False,True,False,False,19,False,0.0,6.0,7.0,6.0,13.0,0.0,0.0,6.0,9.0,6.0,13.714285714285714,0.0,7.6,2.6,0.32,Graduate
1,5,1,9853,1,1,119.0,1,1,38,5,8,118.3,True,False,False,True,False,False,22,False,0.0,6.0,11.0,3.0,15.0,0.0,0.0,6.0,11.0,4.0,10.25,0.0,9.4,-0.8,-3.12,Enrolled
1,1,1,9500,1,1,129.0,1,38,38,5,5,120.8,True,False,False,True,False,True,20,False,0.0,8.0,8.0,7.0,12.744285714285716,0.0,0.0,8.0,8.0,7.0,12.744285714285716,0.0,10.8,1.4,1.74,Graduate
1,1,1,9147,1,1,133.1,1,37,37,191,154,95.0,False,False,False,True,False,False,20,False,0.0,5.0,10.0,4.0,11.75,0.0,0.0,5.0,8.0,5.0,11.8,0.0,11.1,0.6,2.02,Graduate
1,17,1,8014,0,1,125.0,1,37,37,5,6,122.2,True,False,True,True,False,False,19,False,0.0,6.0,6.0,6.0,12.166666666666666,0.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,10.8,1.4,1.74,Graduate
1,17,1,171,1,1,125.0,1,1,1,7,3,143.9,True,False,False,True,False,False,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Enrolled
1,1,2,9070,1,1,137.0,1,19,38,9,9,127.2,True,False,False,True,False,True,20,False,1.0,6.0,9.0,5.0,13.4,1.0,0.0,6.0,9.0,6.0,12.375,0.0,13.9,-0.3,0.79,Graduate
1,1,1,9238,1,1,123.0,1,34,38,0,7,120.2,True,False,False,True,False,False,20,False,0.0,6.0,9.0,5.0,11.8,0.0,0.0,6.0,10.0,4.0,11.5,0.0,7.6,2.6,0.32,Dropout
1,1,3,9500,1,1,154.0,1,1,37,4,9,134.8,True,False,False,True,False,False,19,False,0.0,7.0,7.0,6.0,13.533333333333331,0.0,0.0,7.0,7.0,6.0,13.533333333333331,0.0,7.6,2.6,0.32,Graduate
1,1,1,9254,1,1,144.0,1,19,19,9,9,142.6,True,False,False,True,False,True,18,False,0.0,6.0,7.0,6.0,14.166666666666666,0.0,0.0,6.0,10.0,4.0,14.0,0.0,15.5,2.8,-4.06,Graduate
1,1,1,9500,1,1,153.0,1,38,37,7,8,147.9,False,False,False,True,False,True,18,False,0.0,7.0,7.0,7.0,14.652857142857142,0.0,0.0,8.0,9.0,8.0,14.755555555555556,0.0,12.4,0.5,1.79,Graduate
1,1,1,171,1,1,152.0,1,1,38,4,9,160.4,True,False,False,False,False,False,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
1,1,1,9147,1,1,150.0,103,37,37,9,9,134.6,False,False,False,True,True,False,20,True,0.0,5.0,5.0,5.0,13.6,0.0,0.0,5.0,7.0,5.0,13.0,0.0,9.4,-0.8,-3.12,Graduate
1,1,1,9254,1,1,129.0,1,19,1,3,7,121.0,False,False,False,True,False,True,22,False,0.0,6.0,9.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,4.0,13.25,0.0,16.2,0.3,-0.92,Graduate
1,1,1,9238,1,1,150.0,1,19,37,5,4,142.7,True,False,False,True,False,True,18,False,0.0,6.0,6.0,6.0,14.666666666666666,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,9.4,-0.8,-3.12,Graduate
1,17,2,9773,1,1,125.0,1,1,1,4,8,115.6,True,False,False,True,False,False,19,False,0.0,6.0,6.0,6.0,13.333333333333334,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,12.4,0.5,1.79,Graduate
1,1,1,9238,1,1,133.1,1,19,37,9,9,130.0,False,False,False,False,False,True,20,False,0.0,6.0,10.0,5.0,13.4,0.0,0.0,6.0,9.0,5.0,11.4,0.0,10.8,1.4,1.74,Graduate
1,1,2,9500,1,1,140.0,1,38,37,5,6,124.3,True,False,False,True,False,True,19,False,0.0,7.0,9.0,7.0,13.3125,0.0,0.0,8.0,8.0,8.0,15.6375,0.0,13.9,-0.3,0.79,Graduate
1,1,1,171,1,1,140.0,1,19,37,5,6,137.9,True,False,True,False,False,False,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,Dropout
1,1,6,9773,1,1,133.1,1,1,37,3,3,100.0,True,False,True,False,False,False,20,False,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
1,1,2,9773,1,1,132.0,1,1,2,9,3,128.2,True,False,False,True,False,True,19,False,0.0,6.0,7.0,6.0,12.333333333333334,0.0,0.0,6.0,6.0,6.0,13.5,0.0,9.4,-0.8,-3.12,Graduate
1,17,3,9773,1,1,135.0,1,1,19,5,7,135.0,False,False,False,True,False,False,18,False,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,12.4,0.5,1.79,Enrolled
1,16,4,9238,1,1,135.0,1,37,37,9,9,121.0,True,False,False,True,False,False,18,False,0.0,6.0,8.0,5.0,13.0,0.0,0.0,6.0,7.0,6.0,11.833333333333334,0.0,10.8,1.4,1.74,Graduate
1,1,1,9670,1,1,133.1,1,34,38,0,4,147.0,False,False,False,True,False,False,22,False,0.0,5.0,6.0,2.0,12.5,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1,1,1,9238,1,1,168.0,1,37,37,9,9,149.5,False,False,False,True,False,False,18,False,0.0,6.0,10.0,6.0,17.0,0.0,0.0,6.0,11.0,6.0,16.0,0.0,12.4,0.5,1.79,Graduate
1,1,1,9238,1,1,143.0,1,19,1,9,9,144.4,True,False,False,True,False,False,20,False,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,13.0,0.0,10.8,1.4,1.74,Graduate
1,17,2,9254,1,1,116.0,1,19,38,5,5,116.0,True,False,False,True,False,False,19,False,0.0,6.0,7.0,6.0,12.714285714285714,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,8.9,1.4,3.51,Graduate
1,43,1,9500,1,1,134.0,1,38,19,5,8,120.7,False,False,False,True,False,True,19,False,0.0,7.0,9.0,6.0,13.0,0.0,0.0,8.0,11.0,8.0,13.927272727272726,0.0,16.2,0.3,-0.92,Graduate
1,44,1,9238,1,39,140.0,1,38,19,5,0,141.8,False,False,False,True,False,False,21,False,3.0,6.0,7.0,6.0,12.571428571428571,0.0,2.0,6.0,6.0,6.0,13.5,0.0,12.4,0.5,1.79,Graduate
1,17,2,8014,0,1,133.0,1,19,1,5,5,119.7,True,False,False,True,False,True,19,False,0.0,6.0,10.0,4.0,11.5,0.0,0.0,6.0,11.0,6.0,11.5,0.0,9.4,-0.8,-3.12,Dropout
1,1,6,9238,1,1,125.0,1,38,1,7,4,118.4,True,False,False,True,False,True,19,False,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,13.285714285714286,0.0,11.1,0.6,2.02,Graduate
2,39,1,8014,0,1,133.1,1,37,37,5,4,134.5,False,False,False,True,False,False,45,False,0.0,6.0,8.0,5.0,13.6,0.0,0.0,6.0,7.0,5.0,13.0,0.0,15.5,2.8,-4.06,Enrolled
2,39,1,9085,1,1,133.1,1,36,36,99,5,128.2,False,False,False,False,False,True,28,False,0.0,5.0,14.0,1.0,12.0,3.0,0.0,5.0,5.0,0.0,0.0,5.0,9.4,-0.8,-3.12,Dropout
2,43,1,9500,1,1,137.0,1,3,3,2,2,115.0,False,False,False,True,False,False,28,False,0.0,7.0,8.0,7.0,14.95,0.0,0.0,8.0,8.0,8.0,14.7375,0.0,13.9,-0.3,0.79,Graduate
1,39,1,9991,0,1,140.0,1,38,19,9,5,130.0,False,False,True,True,False,False,25,False,0.0,5.0,10.0,4.0,11.25,0.0,0.0,5.0,9.0,4.0,12.0,0.0,12.7,3.7,-1.7,Enrolled
1,43,1,9670,1,1,134.0,1,1,38,4,4,120.7,False,False,True,False,False,False,19,False,0.0,6.0,13.0,3.0,10.666666666666666,0.0,0.0,6.0,6.0,4.0,12.25,0.0,15.5,2.8,-4.06,Dropout
1,1,5,9500,1,1,139.0,1,38,38,9,5,130.5,True,False,False,True,False,False,19,False,0.0,8.0,8.0,7.0,14.992857142857142,0.0,0.0,8.0,8.0,7.0,14.992857142857142,0.0,10.8,1.4,1.74,Graduate
1,1,2,9147,1,1,113.0,1,38,38,9,5,107.4,True,False,False,True,True,False,20,False,0.0,5.0,12.0,3.0,10.5,0.0,0.0,5.0,10.0,4.0,11.25,0.0,12.4,0.5,1.79,Enrolled
1,1,3,9238,1,1,133.1,1,1,1,9,9,100.0,True,False,False,True,True,False,22,False,0.0,6.0,6.0,4.0,11.25,0.0,0.0,6.0,7.0,3.0,11.0,0.0,8.9,1.4,3.51,Enrolled
1,43,1,9773,1,1,132.0,1,38,19,9,9,125.0,True,False,False,True,True,True,20,False,0.0,6.0,6.0,6.0,12.333333333333334,0.0,0.0,6.0,7.0,6.0,14.0,0.0,12.4,0.5,1.79,Graduate
1,1,4,9500,1,1,127.0,1,19,37,7,7,121.5,True,False,False,True,True,False,20,False,0.0,7.0,7.0,6.0,13.016666666666666,0.0,0.0,7.0,7.0,6.0,13.016666666666666,0.0,7.6,2.6,0.32,Enrolled
1,1,1,9085,1,1,123.0,1,38,19,4,90,127.2,False,False,True,False,True,False,20,False,0.0,5.0,7.0,3.0,11.333333333333334,0.0,0.0,5.0,8.0,2.0,11.5,0.0,7.6,2.6,0.32,Dropout
1,39,1,9085,1,40,130.0,1,3,2,3,2,160.0,True,False,False,True,False,False,27,False,0.0,6.0,7.0,6.0,16.142857142857142,0.0,0.0,6.0,7.0,6.0,14.666666666666666,0.0,13.9,-0.3,0.79,Graduate
1,51,1,9085,1,1,125.0,1,1,1,9,4,120.0,False,False,False,True,False,False,22,False,0.0,6.0,8.0,6.0,14.833333333333334,0.0,0.0,6.0,10.0,5.0,13.833333333333334,0.0,11.1,0.6,2.02,Graduate
1,1,3,9500,1,1,140.0,1,37,37,9,9,141.5,True,False,True,False,False,False,19,False,0.0,8.0,8.0,7.0,13.327142857142857,0.0,0.0,8.0,8.0,7.0,13.327142857142857,0.0,10.8,1.4,1.74,Dropout
1,17,1,9238,1,1,111.0,1,19,38,3,3,111.4,True,False,False,False,False,False,19,False,0.0,6.0,13.0,4.0,11.0,0.0,0.0,6.0,13.0,2.0,11.5,0.0,12.7,3.7,-1.7,Dropout
1,1,1,9070,1,1,132.0,1,4,39,2,2,136.6,True,False,False,True,False,False,18,False,1.0,6.0,10.0,6.0,11.714285714285714,1.0,0.0,6.0,15.0,6.0,10.375,0.0,13.9,-0.3,0.79,Enrolled
1,1,1,171,1,1,150.0,1,3,3,2,5,154.6,True,False,False,True,False,False,19,False,6.0,12.0,13.0,12.0,12.333333333333334,0.0,4.0,11.0,12.0,10.0,12.727272727272728,0.0,8.9,1.4,3.51,Dropout
1,18,4,9853,1,1,118.0,1,19,37,9,6,111.4,True,False,True,False,False,False,20,False,0.0,7.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
2,43,1,9991,0,1,150.0,1,38,19,3,3,120.1,False,False,False,False,False,False,39,False,11.0,15.0,15.0,12.0,11.916666666666666,0.0,8.0,13.0,14.0,8.0,11.25,0.0,10.8,1.4,1.74,Dropout
2,39,2,8014,0,19,100.0,1,37,37,4,7,100.0,False,False,True,True,False,False,37,False,0.0,6.0,9.0,6.0,11.833333333333334,0.0,0.0,6.0,7.0,6.0,11.0,0.0,7.6,2.6,0.32,Graduate
2,39,1,9500,1,3,130.0,1,1,1,4,6,140.0,False,False,True,False,False,False,30,False,3.0,7.0,11.0,3.0,12.333333333333334,0.0,3.0,7.0,9.0,3.0,11.666666666666666,0.0,13.9,-0.3,0.79,Dropout
2,43,1,9991,0,3,130.0,1,37,37,9,9,130.0,False,False,False,True,False,False,41,False,5.0,10.0,11.0,10.0,14.3,0.0,5.0,10.0,10.0,10.0,14.2,0.0,12.7,3.7,-1.7,Graduate
4,39,1,9500,1,19,133.1,1,37,37,5,7,100.0,False,False,False,False,False,False,40,False,0.0,8.0,11.0,5.0,11.832,4.0,0.0,8.0,11.0,5.0,11.832,4.0,9.4,-0.8,-3.12,Dropout
